time,lasttime,lat,lng,speed,course,altitude-M,sat_track,voltage,Temp_C,unk
10/14/20 7:54,10/14/20 7:54,37.84667,9.158,131,88,12297.46,10,4.88,-6,17
10/14/20 7:56,10/14/20 7:56,37.84733,9.20817,131,89,12299.59,10,4.32,-8,18
10/14/20 7:58,10/14/20 7:58,37.848,9.25817,131,89,12291.36,10,4.88,-9,19
10/14/20 8:00,10/14/20 8:00,37.84833,9.30783,130,89,12294.41,10,4.74,-15,20
10/14/20 8:02,10/14/20 8:02,37.84867,9.35767,131,89,12298.38,10,4.66,-12,21
10/14/20 8:04,10/14/20 8:04,37.849,9.40767,131,89,12287.4,10,4.86,-13,22
10/14/20 8:06,10/14/20 8:06,37.84933,9.45733,131,89,12289.54,10,4.94,-9,23
10/14/20 8:08,10/14/20 8:08,37.85017,9.50717,131,88,12295.33,10,4.44,-13,24
10/14/20 8:10,10/14/20 8:10,37.851,9.55733,131,88,12290.45,10,4.52,-8,25
10/14/20 8:12,10/14/20 8:12,37.85183,9.60783,133,88,12300.51,10,4.66,-12,26
10/14/20 8:16,10/14/20 8:16,37.8545,9.70967,133,87,12289.54,10,4.88,-19,28
10/14/20 8:18,10/14/20 8:18,37.85617,9.76017,131,87,12276.43,10,4.48,-15,29
10/14/20 8:26,10/14/20 8:26,37.86167,9.9605,131,88,12286.49,10,4.86,-12,33
10/14/20 8:28,10/14/20 8:28,37.863,10.01017,131,88,12295.33,10,4.56,-12,34
10/14/20 8:32,10/14/20 8:34,37.865,10.11083,131,89,12295.33,0,4.82,-6,
10/14/20 8:40,10/14/20 8:40,37.86667,10.31133,131,88,12303.56,10,4.78,-15,40
10/14/20 8:42,10/14/20 8:42,37.868,10.361,131,87,12302.34,10,4.94,-13,41
10/14/20 8:46,10/14/20 8:46,37.871,10.46167,131,87,12317.58,10,4.98,-15,43
10/14/20 8:48,10/14/20 8:48,37.87217,10.51183,131,88,12303.56,10,4.9,-14,44
10/14/20 8:50,10/14/20 8:50,37.87283,10.562,131,88,12308.43,9,4.68,-7,45
10/14/20 8:52,10/14/20 8:52,37.87383,10.6115,130,88,12309.35,10,4.9,-14,46
10/14/20 8:54,10/14/20 8:54,37.87517,10.66033,128,87,12318.49,10,4.86,-26,47
10/14/20 8:56,10/14/20 8:56,37.877,10.70883,128,86,12309.35,11,4.74,-16,48
10/14/20 8:58,10/14/20 8:58,37.87933,10.757,126,86,12314.53,12,4.92,-15,49
10/14/20 9:00,10/14/20 9:00,37.88217,10.805,126,85,12303.56,12,4.7,-9,50
10/14/20 9:02,10/14/20 9:02,37.88517,10.85267,126,85,12297.46,12,4.86,-16,51
10/14/20 9:04,10/14/20 9:04,37.888,10.90033,126,85,12324.59,12,5,-15,52
10/14/20 9:06,10/14/20 9:06,37.8905,10.94817,126,86,12296.55,12,4.92,-12,53
10/14/20 9:08,10/14/20 9:08,37.893,10.99583,124,85,12295.33,12,4.94,-15,54
10/14/20 9:10,10/14/20 9:10,37.89633,11.04233,122,84,12306.3,12,4.88,-17,55
10/14/20 9:12,10/14/20 9:12,37.89967,11.08833,120,84,12301.42,12,4.9,-13,56
10/14/20 9:14,10/14/20 9:14,37.90333,11.134,120,84,12319.41,11,4.86,-14,57
10/14/20 9:16,10/14/20 9:16,37.9065,11.1805,124,85,12307.52,12,4.86,-15,58
10/14/20 9:18,10/14/20 9:18,37.9095,11.22767,124,85,12301.42,12,4.96,-15,59
10/14/20 9:20,10/14/20 9:20,37.9125,11.27483,124,85,12302.34,11,4.88,-18,60
10/14/20 9:22,10/14/20 9:22,37.916,11.32167,124,84,12315.44,11,4.86,-15,61
10/14/20 9:24,10/14/20 9:24,37.91983,11.3685,124,83,12303.56,11,4.72,-12,62
10/14/20 9:26,10/14/20 9:26,37.924,11.41533,124,83,12311.48,11,4.78,-15,63
10/14/20 9:28,10/14/20 9:28,37.928,11.46233,124,83,12302.34,11,4.9,-13,64
10/14/20 9:30,10/14/20 9:30,37.93183,11.50883,122,84,12292.58,11,4.88,-13,65
10/14/20 9:32,10/14/20 9:32,37.93567,11.55483,120,83,12308.43,11,4.82,-16,66
10/14/20 9:34,10/14/20 9:34,37.9395,11.60067,122,84,12306.3,10,4.92,-18,67
10/14/20 9:36,10/14/20 9:36,37.94283,11.64667,122,84,12309.35,11,4.86,-11,68
10/14/20 9:38,10/14/20 9:38,37.946,11.69283,122,85,12308.43,11,5,-9,69
10/14/20 9:40,10/14/20 9:40,37.94917,11.739,120,84,12316.36,11,4.76,-9,70
10/14/20 9:42,10/14/20 9:42,37.95233,11.78467,120,84,12303.56,11,4.88,-5,71
10/14/20 9:44,10/14/20 9:44,37.95567,11.83017,120,85,12315.44,11,4.88,-11,72
10/14/20 9:46,10/14/20 9:46,37.95883,11.8755,120,84,12316.36,12,4.8,-15,73
10/14/20 9:48,10/14/20 9:48,37.9625,11.92067,119,83,12313.31,12,4.78,-16,74
10/14/20 9:50,10/14/20 9:50,37.96667,11.96533,117,82,12309.35,12,4.86,-16,75
10/14/20 9:52,10/14/20 9:52,37.97133,12.00933,115,81,12321.54,12,4.76,-16,76
10/14/20 9:54,10/14/20 9:54,37.97633,12.05283,115,81,12319.41,12,4.9,-13,77
10/14/20 9:56,10/14/20 9:56,37.98183,12.09617,115,80,12314.53,12,4.82,-7,78
10/14/20 9:58,10/14/20 9:58,37.98733,12.1395,115,80,12313.31,11,4.92,-11,79
10/14/20 10:00,10/14/20 10:00,37.993,12.18267,113,80,12304.47,12,4.92,-17,80
10/14/20 10:04,10/14/20 10:04,38.00417,12.26817,113,80,12321.54,12,4.84,-18,82
10/14/20 10:06,10/14/20 10:06,38.00967,12.31083,113,80,12321.54,12,4.88,-15,83
10/14/20 10:08,10/14/20 10:08,38.01533,12.35383,115,80,12326.42,12,4.88,-15,84
10/14/20 10:10,10/14/20 10:10,38.02117,12.39683,115,80,12320.32,11,4.96,-19,85
10/14/20 10:12,10/14/20 10:12,38.02717,12.44,113,80,12297.46,12,4.76,-17,86
10/14/20 10:14,10/14/20 10:14,38.03317,12.4825,111,79,12303.56,11,4.76,-12,87
10/14/20 10:16,10/14/20 10:16,38.03967,12.52417,111,78,12322.45,11,4.82,-16,88
10/14/20 10:18,10/14/20 10:18,38.04633,12.566,111,78,12313.31,11,4.76,-16,89
10/14/20 10:20,10/14/20 10:20,38.05333,12.60783,113,77,12319.41,11,4.86,-13,90
10/14/20 10:22,10/14/20 10:22,38.06083,12.65033,115,77,12320.32,11,4.82,-19,91
10/14/20 10:24,10/14/20 10:24,38.068,12.69333,117,78,12320.32,11,4.86,-17,92
10/14/20 10:26,10/14/20 10:26,38.075,12.737,119,79,12323.37,9,4.9,-16,93
10/14/20 10:28,10/14/20 10:28,38.0815,12.78133,119,79,12322.45,10,4.88,-10,94
10/14/20 10:30,10/14/20 10:30,38.0885,12.82633,120,78,12301.42,10,4.9,-10,95
10/14/20 10:32,10/14/20 10:32,38.09567,12.87133,119,78,12276.43,10,4.8,-9,96
10/14/20 10:34,10/14/20 10:34,38.10283,12.91533,117,78,12304.47,10,4.8,-17,97
10/14/20 10:36,10/14/20 10:36,38.10933,12.95867,117,79,12338.3,10,4.96,-15,98
10/14/20 10:38,10/14/20 10:38,38.1155,13.00233,115,80,12311.48,10,4.94,-19,99
10/14/20 10:40,10/14/20 10:40,38.12167,13.04583,117,79,12315.44,10,4.88,-17,100
10/14/20 10:42,10/14/20 10:42,38.12783,13.08983,117,80,12339.52,11,4.98,-16,101
10/14/20 10:44,10/14/20 10:44,38.13367,13.13467,120,80,12324.59,11,4.9,-15,102
10/14/20 10:46,10/14/20 10:46,38.1395,13.18067,122,80,12323.37,10,4.9,-18,103
10/14/20 10:48,10/14/20 10:48,38.14533,13.22733,124,80,12304.47,11,4.82,-14,104
10/14/20 10:50,10/14/20 10:50,38.15133,13.27383,122,79,12251.44,11,4.74,-13,105
10/14/20 10:52,10/14/20 10:52,38.15817,13.31967,120,78,12257.53,11,4.82,-13,106
10/14/20 10:54,10/14/20 10:54,38.1655,13.36433,119,78,12348.36,11,4.92,-15,107
10/14/20 10:56,10/14/20 10:56,38.17267,13.40867,119,78,12285.57,10,4.82,-19,108
10/14/20 10:58,10/14/20 10:58,38.18,13.45333,120,78,12306.3,11,4.74,-15,109
10/14/20 11:00,10/14/20 11:00,38.1875,13.4985,120,78,12350.5,11,5,-20,110
10/14/20 11:02,10/14/20 11:02,38.19467,13.54467,124,78,12283.44,10,4.88,-19,111
10/14/20 11:04,10/14/20 11:04,38.2025,13.5915,126,77,12283.44,11,4.94,-14,112
10/14/20 11:06,10/14/20 11:06,38.21083,13.638,124,77,12301.42,11,4.84,-14,113
10/14/20 11:08,10/14/20 11:08,38.21917,13.68417,122,77,12331.6,11,4.94,-17,114
10/14/20 11:10,10/14/20 11:10,38.22717,13.72967,122,77,12316.36,11,4.92,-18,115
10/14/20 11:12,10/14/20 11:12,38.23533,13.77533,122,76,12288.32,11,4.78,-20,116
10/14/20 11:14,10/14/20 11:14,38.24417,13.82083,122,75,12251.44,11,4.9,-13,117
10/14/20 11:16,10/14/20 11:16,38.25333,13.86567,120,75,12288.32,11,4.84,-17,118
10/14/20 11:18,10/14/20 11:18,38.26233,13.91033,120,76,12321.54,11,5,-16,119
10/14/20 11:20,10/14/20 11:20,38.27083,13.95533,122,76,12307.52,10,4.84,-19,120
10/14/20 11:22,10/14/20 11:22,38.27917,14.00083,122,76,12319.41,10,4.9,-13,121
10/14/20 11:24,10/14/20 11:24,38.28767,14.04583,120,76,12306.3,10,4.8,-18,122
10/14/20 11:26,10/14/20 11:26,38.29633,14.09033,119,75,12314.53,9,4.82,-15,123
10/14/20 11:28,10/14/20 11:28,38.30517,14.1345,119,75,12317.58,10,4.78,-19,124
10/14/20 11:30,10/14/20 11:30,38.31417,14.178,117,74,12302.34,9,4.84,-8,125
10/14/20 11:32,10/14/20 11:32,38.3235,14.22117,117,74,12265.46,9,4.84,-15,126
10/14/20 11:34,10/14/20 11:34,38.33333,14.26483,119,73,12287.4,10,4.78,-13,127
10/14/20 11:36,10/14/20 11:36,38.34317,14.309,120,74,12323.37,9,4.94,-12,128
10/14/20 11:38,10/14/20 11:38,38.3525,14.354,122,75,12288.32,10,4.94,-20,129
10/14/20 11:40,10/14/20 11:40,38.36167,14.3995,122,75,12312.4,10,4.88,-17,130
10/14/20 11:42,10/14/20 11:42,38.37117,14.44433,120,74,12309.35,10,4.9,-16,131
10/14/20 11:44,10/14/20 11:44,38.381,14.489,120,74,12290.45,9,4.82,-13,132
10/14/20 11:46,10/14/20 11:46,38.39117,14.53383,120,73,12325.5,10,5,-14,133
10/14/20 11:48,10/14/20 11:48,38.40133,14.5785,120,74,12315.44,10,4.98,-21,134
10/14/20 11:50,10/14/20 11:50,38.411,14.623,120,74,12288.32,10,4.8,-18,135
10/14/20 11:52,10/14/20 11:52,38.42133,14.66767,122,73,12297.46,10,4.78,-18,136
10/14/20 11:54,10/14/20 11:54,38.43217,14.71233,122,72,12331.6,10,4.84,-15,137
10/14/20 11:56,10/14/20 11:56,38.44267,14.75683,120,73,12307.52,10,4.9,-18,138
10/14/20 11:58,10/14/20 11:58,38.45333,14.80133,122,72,12301.42,10,4.78,-13,139
10/14/20 12:00,10/14/20 12:00,38.4645,14.84617,122,71,12308.43,10,4.86,-12,140
10/14/20 12:02,10/14/20 12:02,38.47583,14.891,122,72,12321.54,10,4.88,-15,141
10/14/20 12:04,10/14/20 12:04,38.48683,14.936,122,72,12294.41,10,4.78,-19,142
10/14/20 12:06,10/14/20 12:06,38.49817,14.98117,124,72,12277.34,9,4.88,-17,143
10/14/20 12:08,10/14/20 12:10,38.5095,15.027,124,72,12324.59,0,4.84,-11,
10/14/20 12:12,10/14/20 12:12,38.53183,15.11733,124,72,12281.31,9,4.8,-15,146
10/14/20 12:14,10/14/20 12:14,38.54333,15.16233,122,71,12313.31,9,4.74,-11,147
10/14/20 12:16,10/14/20 12:16,38.55517,15.207,122,71,12292.58,9,4.86,-12,148
10/14/20 12:18,10/14/20 12:18,38.56733,15.2515,122,70,12323.37,9,4.98,-12,149
10/14/20 12:20,10/14/20 12:20,38.57933,15.29633,122,71,12317.58,9,4.96,-17,150
10/14/20 12:22,10/14/20 12:22,38.59067,15.3415,124,72,12304.47,9,4.88,-15,151
10/14/20 12:24,10/14/20 12:24,38.602,15.38683,124,72,12307.52,9,4.84,-17,152
10/14/20 12:26,10/14/20 12:26,38.61367,15.4325,124,71,12292.58,9,4.84,-17,153
10/14/20 12:28,10/14/20 12:28,38.62567,15.4785,126,71,12306.3,10,4.76,-14,154
10/14/20 12:30,10/14/20 12:30,38.63783,15.524,124,71,12307.52,10,4.9,-11,155
10/14/20 12:32,10/14/20 12:32,38.65017,15.56883,124,69,12294.41,11,4.92,-9,156
10/14/20 12:34,10/14/20 12:34,38.6635,15.61317,122,68,12306.3,11,4.78,-15,157
10/14/20 12:36,10/14/20 12:36,38.67717,15.65733,124,68,12296.55,11,4.8,-19,158
10/14/20 12:38,10/14/20 12:38,38.691,15.7015,124,67,12297.46,10,4.86,-13,159
10/14/20 12:40,10/14/20 12:40,38.705,15.746,124,68,12317.58,11,5,-13,160
10/14/20 12:42,10/14/20 12:42,38.71833,15.7905,124,69,12287.4,11,4.78,-15,161
10/14/20 12:44,10/14/20 12:44,38.732,15.8355,128,68,12275.52,12,4.94,-11,162
10/14/20 12:46,10/14/20 12:46,38.74583,15.88083,126,68,12313.31,12,4.92,-13,163
10/14/20 12:48,10/14/20 12:48,38.75967,15.92583,124,69,12308.43,12,4.78,-11,164
10/14/20 12:50,10/14/20 12:50,38.77283,15.9705,124,69,12300.51,12,4.86,-9,165
10/14/20 12:52,10/14/20 12:52,38.78633,16.01533,126,68,12294.41,12,4.9,-15,166
10/14/20 12:54,10/14/20 12:54,38.80067,16.06033,126,67,12300.51,12,4.92,-15,167
10/14/20 12:56,10/14/20 12:56,38.81517,16.10517,126,67,12282.53,12,4.6,-11,168
10/14/20 12:58,10/14/20 12:58,38.8295,16.15067,128,68,12300.51,12,4.68,-8,169
10/14/20 13:00,10/14/20 13:00,38.843,16.19667,128,69,12294.41,11,4.68,-13,170
10/14/20 13:02,10/14/20 13:02,38.85617,16.24317,130,70,12312.4,12,4.76,-11,171
10/14/20 13:04,10/14/20 13:04,38.8685,16.28983,126,71,12294.41,12,4.84,-12,172
10/14/20 13:06,10/14/20 13:06,38.88067,16.33617,126,71,12285.57,11,4.76,-17,173
10/14/20 13:08,10/14/20 13:08,38.893,16.3825,126,71,12291.36,11,4.84,-10,174
10/14/20 13:10,10/14/20 13:10,38.90517,16.42883,126,71,12297.46,11,4.9,-9,175
10/14/20 13:12,10/14/20 13:12,38.917,16.47533,128,71,12290.45,11,4.76,-14,176
10/14/20 13:14,10/14/20 13:14,38.92917,16.5225,130,71,12296.55,11,4.82,-16,177
10/14/20 13:16,10/14/20 13:16,38.941,16.57033,130,72,12304.47,11,4.68,-12,178
10/14/20 13:18,10/14/20 13:18,38.9525,16.61817,130,72,12288.32,10,4.9,-10,179
10/14/20 13:20,10/14/20 13:20,38.96433,16.66633,131,71,12302.34,11,4.74,-12,180
10/14/20 13:22,10/14/20 13:22,38.97667,16.714,128,71,12307.52,11,4.88,-13,181
10/14/20 13:24,10/14/20 13:24,38.9895,16.76033,128,70,12293.5,10,4.74,-10,182
10/14/20 13:26,10/14/20 13:26,39.00283,16.80733,131,69,12291.36,10,4.58,-11,183
10/14/20 13:28,10/14/20 13:28,39.01683,16.85533,133,69,12292.58,10,4.9,-11,184
10/14/20 13:30,10/14/20 13:30,39.03083,16.90433,137,69,12264.54,9,4.38,-6,185
10/14/20 13:32,10/14/20 13:32,39.04517,16.954,137,69,12297.46,9,4.8,-7,186
10/14/20 13:34,10/14/20 13:34,39.05917,17.003,133,70,12286.49,8,4.68,-7,187
10/14/20 13:36,10/14/20 13:36,39.0725,17.05133,131,70,12268.5,8,4.88,-7,188
10/14/20 13:38,10/14/20 13:38,39.08567,17.0995,131,70,12282.53,9,4.46,-9,189
10/14/20 13:40,10/14/20 13:40,39.099,17.14783,133,70,12297.46,9,4.66,-16,190
10/14/20 13:44,10/14/20 13:44,39.12717,17.2445,133,68,12287.4,8,4.9,-9,192
10/14/20 13:46,10/14/20 13:46,39.14167,17.293,133,69,12267.59,8,4.8,-13,193
10/14/20 13:48,10/14/20 13:48,39.15583,17.34133,133,69,12271.55,8,4.48,-17,194
10/14/20 13:50,10/14/20 13:50,39.1695,17.38967,131,70,12282.53,8,4.22,-14,195
10/14/20 13:52,10/14/20 13:52,39.18283,17.43767,130,70,12289.54,8,4.86,-6,196
10/14/20 13:54,10/14/20 13:54,39.19533,17.4855,130,71,12292.58,8,4.5,-11,197
10/14/20 13:58,10/14/20 13:58,39.22117,17.583,137,70,12260.58,9,4.1,-6,199
10/14/20 14:00,10/14/20 14:00,39.235,17.63333,137,71,12302.34,9,4.66,-11,200
10/14/20 14:02,10/14/20 14:02,39.24817,17.68383,137,71,12260.58,9,4.3,-10,201
10/14/20 14:04,10/14/20 14:04,39.26083,17.7345,135,72,12290.45,9,3.32,-8,202
10/14/20 14:06,10/14/20 14:06,39.27283,17.78467,133,72,12281.31,9,3.4,-11,203
10/14/20 14:13,10/14/20 14:13,39.309,17.91767,133,69,12270.33,0,4.64,-7,
10/14/20 14:15,10/14/20 14:15,39.33717,18.015,133,69,12274.3,8,4.04,-8,5
10/14/20 14:52,10/14/20 14:52,39.5795,18.90417,133,67,12312.4,4,3.74,-6,2
10/15/20 5:46,10/15/20 5:46,47.44617,36.0005,111,47,12157.56,11,3.7,-10,2
10/15/20 5:48,10/15/20 5:48,47.4695,36.03683,113,46,12134.39,12,4.66,-7,3
10/15/20 5:50,10/15/20 5:50,47.493,36.07267,111,45,12126.47,12,3.84,-9,4
10/15/20 5:52,10/15/20 5:52,47.51667,36.108,111,45,12131.34,11,4.06,-11,5
10/15/20 5:54,10/15/20 5:54,47.54,36.14333,111,45,12147.5,11,4.7,-11,6
10/15/20 5:56,10/15/20 5:56,47.56383,36.17817,111,44,12133.48,11,4.34,-10,7
10/15/20 6:17,10/15/20 6:17,47.809,36.54317,111,46,12141.4,11,3.8,-10,4
10/15/20 6:24,10/15/20 6:24,47.8975,36.68633,117,47,12123.42,11,4.26,-11,4
10/15/20 6:26,10/15/20 6:26,47.92117,36.724,115,46,12156.34,11,3.68,-10,5
10/15/20 6:28,10/15/20 6:28,47.94483,36.7615,115,47,12139.57,11,4.82,-8,6
10/15/20 6:30,10/15/20 6:30,47.96833,36.7995,115,47,12171.58,10,4.76,-12,7
10/15/20 6:32,10/15/20 6:32,47.99233,36.838,117,47,12137.44,11,3.92,-7,8
10/15/20 6:34,10/15/20 6:34,48.01617,36.87633,115,47,12149.33,12,4.76,-12,9
10/15/20 6:36,10/15/20 6:36,48.03967,36.91367,113,45,12151.46,11,4.62,-11,10
10/15/20 6:38,10/15/20 6:38,48.0635,36.9495,113,45,12163.35,11,4.7,-14,11
10/15/20 6:40,10/15/20 6:40,48.08733,36.986,113,45,12149.33,11,4.78,-9,12
10/15/20 6:42,10/15/20 6:42,48.11133,37.02233,113,44,12173.41,11,4.64,-7,13
10/15/20 6:44,10/15/20 6:44,48.13617,37.0585,117,43,12165.48,12,4.88,-9,14
10/15/20 6:46,10/15/20 6:46,48.16133,37.09533,117,45,12145.37,12,3.9,-5,15
10/15/20 6:48,10/15/20 6:48,48.18583,37.13217,115,45,12154.51,12,4.32,-6,16
10/15/20 6:50,10/15/20 6:50,48.20967,37.1685,113,45,12161.52,11,4.34,-5,17
10/15/20 6:52,10/15/20 6:52,48.23333,37.20517,115,45,12177.37,11,4.68,-11,18
10/15/20 6:54,10/15/20 6:54,48.2575,37.24217,113,45,12154.51,11,4.36,-13,19
10/15/20 6:56,10/15/20 6:56,48.28183,37.278,113,44,12162.43,11,4.54,-7,20
10/15/20 7:00,10/15/20 7:00,48.33067,37.34817,111,43,12159.39,11,4.02,-4,22
10/15/20 7:02,10/15/20 7:02,48.35517,37.38283,113,43,12164.57,12,4.34,-5,23
10/15/20 7:04,10/15/20 7:04,48.3795,37.41783,111,43,12168.53,11,4.44,-10,24
10/15/20 7:08,10/15/20 7:08,48.4285,37.4875,113,43,12156.34,11,4.5,-9,26
10/15/20 7:10,10/15/20 7:10,48.45317,37.52283,113,43,12185.29,11,4.84,-8,27
10/15/20 7:14,10/15/20 7:14,48.5025,37.5925,111,43,12178.59,11,4.64,-9,29
10/15/20 7:16,10/15/20 7:16,48.527,37.6275,111,43,12169.44,12,4.16,-8,30
10/15/20 7:20,10/15/20 7:20,48.57567,37.696,109,42,12178.59,12,4.84,0,32
10/15/20 7:22,10/15/20 7:22,48.60017,37.72933,109,42,12171.58,12,4.46,-7,33
10/15/20 7:24,10/15/20 7:24,48.62467,37.7625,109,41,12167.31,12,4.72,-9,34
10/15/20 7:26,10/15/20 7:26,48.64933,37.7955,109,41,12185.29,12,4.8,-16,35
10/15/20 7:28,10/15/20 7:28,48.67417,37.82933,113,42,12177.37,12,4.36,-7,36
10/15/20 7:30,10/15/20 7:30,48.69933,37.86467,115,43,12173.41,12,4.1,-4,37
10/15/20 7:34,10/15/20 7:34,48.749,37.93483,111,42,12176.46,12,4.58,-3,39
10/15/20 7:36,10/15/20 7:36,48.77367,37.96967,113,42,12164.57,11,4.86,-6,40
10/15/20 7:40,10/15/20 7:40,48.82317,38.03817,109,42,12179.5,12,4.86,-7,42
10/15/20 7:44,10/15/20 7:44,48.87233,38.10483,107,41,12172.49,12,4.6,-11,44
10/15/20 7:48,10/15/20 7:48,48.92133,38.1695,107,41,12184.38,12,4.74,-11,46
10/15/20 7:50,10/15/20 7:50,48.94567,38.2025,109,41,12179.5,12,4.74,-11,47
10/15/20 7:52,10/15/20 7:52,48.97017,38.235,107,41,12187.43,12,4.34,-8,48
10/15/20 7:54,10/15/20 7:54,48.99433,38.26733,106,41,12186.51,12,4.7,-12,49
10/15/20 8:00,10/15/20 8:00,49.0665,38.36433,107,41,12195.35,12,4.92,-8,52
10/15/20 8:02,10/15/20 8:02,49.091,38.39767,109,42,12195.35,12,4.46,-7,53
10/15/20 8:04,10/15/20 8:04,49.1155,38.43117,109,41,12191.39,12,4.68,-18,54
10/15/20 8:06,10/15/20 8:06,49.13983,38.4635,107,40,12192.3,12,4.78,-10,55
10/15/20 8:08,10/15/20 8:08,49.164,38.49567,107,41,12205.41,12,4.64,-10,56
10/15/20 8:10,10/15/20 8:10,49.1885,38.528,107,40,12201.45,12,4.88,-12,57
10/15/20 8:12,10/15/20 8:12,49.213,38.5605,107,41,12174.32,12,4.48,-6,58
10/15/20 8:18,10/15/20 8:22,49.262,38.6255,109,40,12193.52,0,4.6,-10,
10/17/20 23:23,10/17/20 23:23,37.434,120.731,159,93,12107.57,9,3.28,-8,2
10/17/20 23:25,10/17/20 23:25,37.431,120.79133,159,93,12101.47,10,3.58,-9,3
10/17/20 23:48,10/17/20 23:48,37.3895,121.48617,157,94,12114.58,9,4.62,-3,4
10/17/20 23:50,10/17/20 23:50,37.3855,121.54533,157,94,12132.56,9,3.3,-1,5
10/18/20 0:04,10/18/20 0:04,37.35333,121.96233,154,94,12116.41,9,4.48,-9,6
10/18/20 0:09,10/18/20 0:09,37.3455,122.07817,154,94,12140.49,9,4.4,-10,8
10/18/20 0:11,10/18/20 0:11,37.342,122.13617,154,94,12130.43,9,4.52,-14,9
10/18/20 0:16,10/18/20 0:16,37.33083,122.30967,152,94,12142.32,9,4.6,-6,12
10/18/20 0:18,10/18/20 0:18,37.327,122.36683,152,94,12139.57,9,3.68,-4,13
10/18/20 0:20,10/18/20 0:20,37.32317,122.42417,154,94,12135.31,9,4.76,-10,14
10/18/20 0:22,10/18/20 0:22,37.3195,122.48183,154,94,12144.45,9,4.16,-6,15
10/18/20 0:26,10/18/20 0:26,37.312,122.59567,150,94,12129.52,9,4.48,-10,17
10/18/20 0:28,10/18/20 0:28,37.30833,122.653,154,94,12138.36,9,4.8,-6,18
10/18/20 0:30,10/18/20 0:30,37.30467,122.71067,152,94,12159.39,9,4.58,-7,19
10/18/20 0:32,10/18/20 0:32,37.30117,122.767,150,94,12126.47,8,4.82,-10,20
10/18/20 0:34,10/18/20 0:34,37.2975,122.8235,150,94,12139.57,9,4.58,-12,21
10/18/20 0:36,10/18/20 0:36,37.29383,122.87967,148,94,12147.5,9,4.44,-3,22
10/18/20 0:38,10/18/20 0:38,37.29033,122.936,150,94,12120.37,9,4.5,-5,23
10/18/20 0:40,10/18/20 0:40,37.28667,122.9925,150,94,12109.4,9,4.84,-8,24
10/18/20 0:45,10/18/20 0:45,37.27967,123.105,146,94,12119.46,8,4.7,-10,26
10/18/20 6:03,10/18/20 6:03,38.69033,131.66217,159,68,12083.49,9,4.42,-9,185
10/18/20 6:04,10/18/20 6:04,38.70817,131.71883,159,68,12087.45,8,4.62,-7,186
10/18/20 6:27,10/18/20 6:27,38.91033,132.3475,163,67,12074.35,10,3.92,-6,197
10/18/20 6:28,10/18/20 6:28,38.9295,132.40617,165,66,12084.41,10,3.84,-2,198
10/18/20 6:31,10/18/20 6:31,38.94917,132.4645,165,66,12087.45,10,4.74,-7,199
10/20/20 15:15,10/20/20 15:15,46.44867,-109.32717,165,120,12048.44,9,3.84,-12,2
10/20/20 15:17,10/20/20 15:17,46.42267,-109.26533,169,122,12031.37,9,3.82,-8,3
10/20/20 15:54,10/20/20 15:54,45.96433,-108.09067,165,115,11993.58,11,4.04,-1,4
10/20/20 15:56,10/20/20 15:56,45.94233,-108.02633,167,116,11986.56,11,3.84,-7,5
10/20/20 16:15,10/20/20 16:15,45.77283,-107.43683,163,112,12024.36,11,4.46,-6,4
10/20/20 16:17,10/20/20 16:17,45.7535,-107.37233,163,113,12015.52,10,4.24,-5,5
10/20/20 16:19,10/20/20 16:19,45.73333,-107.30817,165,114,12013.39,10,4.48,-1,6
10/20/20 16:21,10/20/20 16:21,45.71283,-107.244,163,114,12019.48,10,3.9,-8,7
10/20/20 16:23,10/20/20 16:23,45.69233,-107.18,165,114,12017.35,10,3.26,1,8
10/20/20 16:25,10/20/20 16:25,45.672,-107.1155,163,114,12022.53,10,4.74,-4,9
10/20/20 16:27,10/20/20 16:27,45.65183,-107.052,161,114,12000.59,10,4.52,-9,10
10/20/20 16:29,10/20/20 16:29,45.63233,-106.98917,157,113,12032.28,10,4.14,-4,11
10/20/20 16:31,10/20/20 16:31,45.61283,-106.927,159,114,12044.48,10,4.82,-6,12
10/20/20 16:33,10/20/20 16:33,45.592,-106.864,165,115,11978.34,10,4.3,-11,13
10/20/20 16:35,10/20/20 16:35,45.57217,-106.79983,163,112,11958.52,11,4.48,-6,14
10/20/20 16:37,10/20/20 16:37,45.55467,-106.73567,159,110,12011.56,11,4.68,0,15
10/20/20 16:39,10/20/20 16:39,45.53817,-106.67233,157,110,12017.35,10,4.7,-4,16
10/20/20 16:41,10/20/20 16:41,45.52083,-106.609,161,111,12020.4,10,4.6,-1,17
10/20/20 16:43,10/20/20 16:43,45.50233,-106.54483,163,113,12042.34,10,4.72,-11,18
10/20/20 16:45,10/20/20 16:45,45.4815,-106.48,170,115,12007.29,10,4.78,-7,19
10/20/20 16:47,10/20/20 16:47,45.4595,-106.41267,176,114,11968.58,10,4.6,-4,20
10/20/20 16:49,10/20/20 16:49,45.438,-106.344,174,113,12004.55,10,4.5,0,21
10/20/20 16:51,10/20/20 16:51,45.41717,-106.27667,172,113,12002.41,10,4.1,2,22
10/20/20 16:53,10/20/20 16:53,45.39683,-106.20917,170,113,12021.31,10,4.28,-2,23
10/20/20 16:55,10/20/20 16:55,45.37683,-106.14217,170,112,12015.52,10,4.56,-4,24
10/20/20 16:59,10/20/20 16:59,45.3385,-106.00883,165,111,12038.38,10,4.24,4,26
